Cycle_Index,Step_Index,Test_Time_s,Current_A,Voltage_V,Temperature_C
2,7,53346.42,0.7499809,4.012054,25.44931
2,7,53347.42,0.7498283,4.012054,25.44931
2,7,53348.42,0.7496758,4.012207,25.44931
2,7,53349.42,0.7502861,4.01236,25.44931
2,7,53350.42,0.7502861,4.01236,25.44931
2,7,53351.42,0.7501335,4.01236,25.44931
2,7,53352.42,0.7496758,4.012512,25.44931
2,7,53353.42,0.7499809,4.012207,25.44931
2,7,53354.42,0.7498283,4.012665,25.44931
2,7,53355.42,0.7496758,4.012512,25.46604
2,7,53356.42,0.7496758,4.012665,25.46604
2,7,53357.42,0.7501335,4.01297,25.46604
2,7,53358.42,0.7499809,4.012817,25.46604
2,7,53359.42,0.7498283,4.01297,25.46604
2,7,53360.42,0.7502861,4.012817,25.46604
2,7,53361.42,0.7504387,4.01297,25.46604
2,7,53362.42,0.7498283,4.01297,25.46604
2,7,53363.42,0.7498283,4.013123,25.46604
2,7,53364.42,0.7498283,4.013275,25.46604
2,7,53365.42,0.7502861,4.013275,25.46604
2,7,53366.42,0.7502861,4.013428,25.46604
2,7,53367.42,0.7501335,4.013275,25.46604
2,7,53368.42,0.7498283,4.01358,25.48277
2,7,53369.42,0.7504387,4.013733,25.48277
2,7,53370.42,0.7502861,4.01358,25.48277
2,7,53371.42,0.7498283,4.013733,25.48277
2,7,53372.42,0.7499809,4.013885,25.48277
2,7,53373.42,0.7498283,4.014038,25.48277
2,7,53374.42,0.7499809,4.014038,25.49951
2,7,53375.42,0.7501335,4.013885,25.49951
2,7,53376.42,0.7498283,4.014038,25.49951
2,7,53377.42,0.7498283,4.014191,25.49951
2,7,53378.42,0.7501335,4.014191,25.49951
2,7,53379.42,0.7499809,4.014191,25.49951
2,7,53380.42,0.7499809,4.014496,25.49951
2,7,53381.42,0.7502861,4.014496,25.49951
2,7,53382.42,0.7498283,4.014496,25.51624
2,7,53383.42,0.7498283,4.014496,25.51624
2,7,53384.42,0.7496758,4.014801,25.51624
2,7,53385.42,0.7499809,4.014648,25.51624
2,7,53386.42,0.7501335,4.014801,25.51624
2,7,53387.42,0.7496758,4.014648,25.51624
2,7,53388.42,0.7499809,4.014954,25.51624
2,7,53389.42,0.7501335,4.015106,25.51624
2,7,53390.42,0.7499809,4.015106,25.51624
2,7,53391.42,0.7496758,4.015106,25.49951
2,7,53392.42,0.7498283,4.015106,25.49951
2,7,53393.42,0.7495232,4.015259,25.49951
2,7,53394.42,0.7498283,4.015259,25.48277
2,7,53395.42,0.7495232,4.015259,25.48277
2,7,53396.42,0.7496758,4.015411,25.48277
2,7,53397.42,0.7498283,4.015564,25.48277
2,7,53398.42,0.7502861,4.015564,25.48277
2,7,53399.42,0.7498283,4.015717,25.46604
2,7,53400.42,0.7501335,4.015564,25.46604
2,7,53401.42,0.7496758,4.015717,25.46604
2,7,53402.42,0.7499809,4.01587,25.44931
2,7,53403.42,0.7501335,4.016022,25.46604
2,7,53404.42,0.7499809,4.016022,25.46604
2,7,53405.42,0.7499809,4.016022,25.46604
2,7,53406.42,0.7496758,4.016022,25.46604
2,7,53407.42,0.7502861,4.016175,25.46604
2,7,53408.42,0.7496758,4.016327,25.46604
2,7,53409.42,0.7499809,4.016327,25.46604
2,7,53410.42,0.7493706,4.016327,25.46604
2,7,53411.42,0.7502861,4.016327,25.48277
2,7,53412.42,0.7496758,4.01648,25.48277
2,7,53413.42,0.7496758,4.01648,25.46604
2,7,53414.42,0.7502861,4.016633,25.48277
2,7,53415.42,0.7496758,4.016633,25.46604
2,7,53416.42,0.7498283,4.016785,25.46604
2,7,53417.42,0.7496758,4.016785,25.46604
2,7,53418.42,0.7495232,4.016938,25.46604
2,7,53419.42,0.7501335,4.016938,25.46604
2,7,53420.42,0.7499809,4.016938,25.46604
2,7,53421.42,0.7499809,4.017243,25.46604
2,7,53422.42,0.7501335,4.017243,25.48277
2,7,53423.42,0.7498283,4.017395,25.48277
2,7,53424.42,0.7501335,4.017395,25.48277
2,7,53425.42,0.7499809,4.017395,25.46604
2,7,53426.42,0.7496758,4.017395,25.46604
2,7,53427.42,0.7496758,4.017395,25.46604
2,7,53428.42,0.7502861,4.017548,25.48277
2,7,53429.42,0.7498283,4.017548,25.48277
2,7,53430.42,0.7498283,4.017701,25.48277
2,7,53431.42,0.7498283,4.017853,25.48277
2,7,53432.42,0.7498283,4.017853,25.48277
2,7,53433.42,0.7501335,4.018006,25.48277
2,7,53434.42,0.7502861,4.018158,25.48277
2,7,53435.42,0.7499809,4.018006,25.48277
2,7,53436.42,0.7502861,4.018158,25.48277
2,7,53437.42,0.7496758,4.018158,25.48277
2,7,53438.42,0.7502861,4.018311,25.48277
2,7,53439.42,0.7501335,4.018311,25.48277
2,7,53440.42,0.7498283,4.018464,25.48277
2,7,53441.42,0.7501335,4.018464,25.48277
2,7,53442.42,0.7499809,4.018311,25.48277
2,7,53443.42,0.7499809,4.018616,25.48277
2,7,53444.42,0.7496758,4.018769,25.48277
2,7,53445.42,0.7496758,4.018769,25.48277
2,7,53446.42,0.7501335,4.018921,25.46604
2,7,53447.42,0.7496758,4.018921,25.46604
2,7,53448.42,0.7502861,4.018921,25.44931
2,7,53449.42,0.7496758,4.019074,25.44931
2,7,53450.42,0.7499809,4.019227,25.43258
2,7,53451.42,0.7498283,4.019074,25.43258
2,7,53452.42,0.7501335,4.019227,25.41584
2,7,53453.42,0.7501335,4.019227,25.41584
2,7,53454.42,0.7498283,4.019379,25.41584
2,7,53455.42,0.7499809,4.019684,25.41584
2,7,53456.42,0.7498283,4.019532,25.41584
2,7,53457.42,0.7501335,4.019379,25.41584
2,7,53458.42,0.7498283,4.019684,25.41584
2,7,53459.42,0.7499809,4.019684,25.41584
2,7,53460.42,0.7498283,4.019837,25.43258
2,7,53461.42,0.7495232,4.019989,25.43258
2,7,53462.42,0.7501335,4.019684,25.43258
2,7,53463.42,0.7501335,4.019837,25.43258
2,7,53464.42,0.7498283,4.020142,25.43258
2,7,53465.42,0.7493706,4.020142,25.43258
2,7,53466.42,0.7498283,4.020295,25.43258
2,7,53467.42,0.7502861,4.020295,25.43258
2,7,53468.42,0.7498283,4.020447,25.41584
2,7,53469.42,0.7498283,4.0206,25.41584
2,7,53470.42,0.7498283,4.020447,25.41584
2,7,53471.42,0.7501335,4.0206,25.41584
2,7,53472.42,0.7499809,4.0206,25.41584
2,7,53473.42,0.7502861,4.020752,25.39911
2,7,53474.42,0.7495232,4.020905,25.39911
2,7,53475.42,0.7502861,4.021058,25.39911
2,7,53476.42,0.7496758,4.020905,25.39911
2,7,53477.42,0.7499809,4.021058,25.39911
2,7,53478.42,0.7496758,4.02121,25.39911
2,7,53479.42,0.7501335,4.02121,25.39911
2,7,53480.42,0.7501335,4.021363,25.39911
2,7,53481.42,0.7499809,4.021363,25.39911
2,7,53482.42,0.7499809,4.021515,25.38238
2,7,53483.42,0.7502861,4.021363,25.38238
2,7,53484.42,0.7498283,4.021515,25.38238
2,7,53485.42,0.7498283,4.021668,25.36564
2,7,53486.42,0.7498283,4.021668,25.36564
2,7,53487.42,0.7499809,4.021821,25.36564
2,7,53488.42,0.7498283,4.021821,25.36564
2,7,53489.42,0.7501335,4.021973,25.36564
2,7,53490.42,0.7501335,4.022126,25.36564
2,7,53491.42,0.7498283,4.021973,25.36564
2,7,53492.42,0.7501335,4.022278,25.36564
2,7,53493.42,0.7499809,4.022431,25.36564
2,7,53494.42,0.7499809,4.022278,25.36564
2,7,53495.42,0.7499809,4.022278,25.36564
2,7,53496.42,0.7499809,4.022431,25.36564
2,7,53497.42,0.7495232,4.022431,25.34891
2,7,53498.42,0.7496758,4.022583,25.34891
2,7,53499.42,0.7495232,4.022736,25.34891
2,7,53500.42,0.7499809,4.022736,25.34891
2,7,53501.42,0.7501335,4.022889,25.34891
2,7,53502.42,0.7493706,4.022889,25.34891
2,7,53503.42,0.7495232,4.022889,25.34891
2,7,53504.42,0.7499809,4.022889,25.34891
2,7,53505.42,0.7504387,4.023041,25.33218
2,7,53506.42,0.7496758,4.023041,25.33218
2,7,53507.42,0.749218,4.023194,25.33218
2,7,53508.42,0.7502861,4.023194,25.33218
2,7,53509.42,0.7499809,4.023346,25.33218
2,7,53510.42,0.7499809,4.023499,25.33218
2,7,53511.42,0.7498283,4.023499,25.33218
2,7,53512.42,0.7496758,4.023652,25.33218
2,7,53513.42,0.7495232,4.023804,25.33218
2,7,53514.42,0.7496758,4.023652,25.33218
2,7,53515.42,0.7498283,4.023804,25.33218
2,7,53516.42,0.7496758,4.023804,25.33218
2,7,53517.42,0.7498283,4.023804,25.33218
2,7,53518.42,0.7499809,4.023804,25.33218
2,7,53519.42,0.7501335,4.023804,25.31544
2,7,53520.42,0.7499809,4.024109,25.31544
2,7,53521.42,0.7499809,4.024262,25.31544
2,7,53522.42,0.7498283,4.024262,25.31544
2,7,53523.42,0.7496758,4.024262,25.31544
2,7,53524.42,0.7498283,4.024262,25.31544
2,7,53525.42,0.7496758,4.024415,25.31544
2,7,53526.42,0.7501335,4.024415,25.31544
2,7,53527.42,0.7499809,4.024567,25.31544
2,7,53528.42,0.7499809,4.024567,25.31544
2,7,53529.42,0.7496758,4.02472,25.31544
2,7,53530.42,0.7502861,4.02472,25.31544
2,7,53531.42,0.7496758,4.024872,25.31544
2,7,53532.42,0.7502861,4.025025,25.31544
2,7,53533.42,0.7496758,4.025025,25.33218
2,7,53534.42,0.7495232,4.025177,25.33218
2,7,53535.42,0.7502861,4.02533,25.33218
2,7,53536.42,0.7501335,4.02533,25.33218
2,7,53537.42,0.7501335,4.02533,25.33218
2,7,53538.42,0.7499809,4.025177,25.33218
2,7,53539.42,0.7496758,4.02533,25.33218
2,7,53540.42,0.7496758,4.025483,25.33218
2,7,53541.42,0.7502861,4.025635,25.33218
2,7,53542.42,0.7495232,4.025635,25.33218
2,7,53543.42,0.7502861,4.025788,25.33218
2,7,53544.42,0.7499809,4.025788,25.33218
2,7,53545.42,0.7501335,4.02594,25.33218
2,7,53546.42,0.7502861,4.025788,25.33218
2,7,53547.42,0.7501335,4.026093,25.33218
2,7,53548.42,0.7501335,4.02594,25.33218
2,7,53549.42,0.7501335,4.026246,25.33218
2,7,53550.42,0.7499809,4.026246,25.33218
2,7,53551.42,0.7496758,4.026398,25.33218
2,7,53552.42,0.7501335,4.026246,25.33218
2,7,53553.42,0.7496758,4.026398,25.33218
2,7,53554.42,0.7501335,4.026551,25.33218
2,7,53555.42,0.7498283,4.026551,25.33218
2,7,53556.42,0.7496758,4.026551,25.33218
2,7,53557.42,0.7496758,4.026703,25.33218
2,7,53558.42,0.7498283,4.027009,25.33218
2,7,53559.42,0.7499809,4.027161,25.34891
2,7,53560.42,0.7501335,4.027009,25.34891
2,7,53561.42,0.7501335,4.027161,25.34891
2,7,53562.42,0.7499809,4.027314,25.34891
2,7,53563.42,0.7496758,4.027161,25.34891
2,7,53564.42,0.7502861,4.027314,25.34891
2,7,53565.42,0.7501335,4.027314,25.34891
2,7,53566.42,0.7496758,4.027619,25.34891
2,7,53567.42,0.7501335,4.027619,25.34891
2,7,53568.42,0.7496758,4.027619,25.34891
2,7,53569.42,0.7498283,4.027771,25.34891
2,7,53570.42,0.7496758,4.027924,25.36564
2,7,53571.42,0.7499809,4.027771,25.36564
2,7,53572.42,0.749218,4.027924,25.36564
2,7,53573.42,0.7501335,4.028077,25.36564
2,7,53574.42,0.7499809,4.028077,25.36564
2,7,53575.42,0.7502861,4.028077,25.36564
2,7,53576.42,0.7499809,4.028229,25.36564
2,7,53577.42,0.7501335,4.028229,25.36564
2,7,53578.42,0.7496758,4.028229,25.38238
2,7,53579.42,0.7498283,4.028382,25.38238
2,7,53580.42,0.7498283,4.028534,25.36564
2,7,53581.42,0.7498283,4.028534,25.36564
2,7,53582.42,0.7501335,4.028687,25.36564
2,7,53583.42,0.7501335,4.028687,25.38238
2,7,53584.42,0.7501335,4.02884,25.38238
2,7,53585.42,0.7498283,4.02884,25.38238
2,7,53586.42,0.7499809,4.02884,25.38238
2,7,53587.42,0.7499809,4.029145,25.38238
2,7,53588.42,0.7499809,4.028992,25.38238
2,7,53589.42,0.7498283,4.029145,25.38238
2,7,53590.42,0.7498283,4.028992,25.38238
2,7,53591.42,0.7496758,4.029145,25.38238
2,7,53592.42,0.7501335,4.029297,25.39911
2,7,53593.42,0.7504387,4.029297,25.39911
2,7,53594.42,0.7502861,4.02945,25.39911
2,7,53595.42,0.7498283,4.029603,25.39911
2,7,53596.42,0.7501335,4.029603,25.39911
2,7,53597.42,0.7498283,4.029603,25.39911
2,7,53598.42,0.7496758,4.029755,25.39911
2,7,53599.42,0.7499809,4.029603,25.39911
2,7,53600.42,0.7495232,4.029755,25.39911
2,7,53601.42,0.7498283,4.029908,25.39911
2,7,53602.42,0.7502861,4.03006,25.39911
2,7,53603.42,0.7499809,4.03006,25.39911
2,7,53604.42,0.7502861,4.030213,25.39911
2,7,53605.42,0.7495232,4.030213,25.41584
2,7,53606.42,0.7498283,4.030365,25.41584
2,7,53607.42,0.7499809,4.030365,25.41584
2,7,53608.42,0.7499809,4.030518,25.41584
2,7,53609.42,0.7502861,4.030671,25.41584
2,7,53610.42,0.7496758,4.030671,25.41584
2,7,53611.42,0.7499809,4.030823,25.41584
2,7,53612.42,0.7502861,4.030823,25.41584
2,7,53613.42,0.7499809,4.030823,25.41584
2,7,53614.42,0.7499809,4.030976,25.41584
2,7,53615.42,0.7501335,4.030671,25.41584
2,7,53616.42,0.7499809,4.030976,25.41584
2,7,53617.42,0.7499809,4.030976,25.43258
2,7,53618.42,0.7498283,4.031128,25.43258
2,7,53619.42,0.7502861,4.031281,25.43258
2,7,53620.42,0.7496758,4.031281,25.43258
2,7,53621.42,0.7496758,4.031281,25.43258
2,7,53622.42,0.7496758,4.031434,25.43258
2,7,53623.42,0.7501335,4.031586,25.43258
2,7,53624.42,0.7501335,4.031434,25.43258
2,7,53625.42,0.7499809,4.031586,25.43258
2,7,53626.42,0.7495232,4.031739,25.43258
2,7,53627.42,0.7498283,4.031891,25.43258
2,7,53628.42,0.7502861,4.031891,25.43258
2,7,53629.42,0.7499809,4.031739,25.44931
2,7,53630.42,0.7499809,4.032044,25.44931
2,7,53631.42,0.7501335,4.032044,25.44931
2,7,53632.42,0.7498283,4.032197,25.44931
2,7,53633.42,0.7498283,4.032349,25.44931
2,7,53634.42,0.7496758,4.032197,25.44931
2,7,53635.42,0.7499809,4.032502,25.44931
2,7,53636.42,0.7502861,4.032502,25.44931
2,7,53637.42,0.7498283,4.032654,25.46604
2,7,53638.42,0.7498283,4.032654,25.46604
2,7,53639.42,0.7502861,4.032654,25.46604
2,7,53640.42,0.7502861,4.032807,25.44931
2,7,53641.42,0.7498283,4.032807,25.44931
2,7,53642.42,0.7498283,4.032807,25.44931
2,7,53643.42,0.7504387,4.032807,25.44931
2,7,53644.42,0.7499809,4.033112,25.44931
2,7,53645.42,0.7498283,4.033112,25.44931
2,7,53646.42,0.7498283,4.033112,25.44931
2,7,53647.42,0.7501335,4.033112,25.44931
2,7,53648.42,0.7499809,4.033265,25.44931
2,7,53649.42,0.7498283,4.033417,25.46604
2,7,53650.42,0.7498283,4.033417,25.46604
2,7,53651.42,0.7498283,4.033722,25.46604
2,7,53652.42,0.7495232,4.033722,25.46604
2,7,53653.42,0.7501335,4.033722,25.46604
2,7,53654.42,0.7501335,4.034028,25.46604
2,7,53655.42,0.7504387,4.033875,25.46604
2,7,53656.42,0.7502861,4.033875,25.48277
2,7,53657.42,0.7496758,4.03418,25.48277
2,7,53658.42,0.7499809,4.03418,25.48277
2,7,53659.42,0.7496758,4.034333,25.48277
2,7,53660.42,0.7502861,4.03418,25.48277
2,7,53661.42,0.7499809,4.03418,25.48277
2,7,53662.42,0.7493706,4.034485,25.48277
2,7,53663.42,0.7499809,4.034485,25.48277
2,7,53664.42,0.7499809,4.034638,25.48277
2,7,53665.42,0.7499809,4.034791,25.48277
2,7,53666.42,0.7505913,4.034638,25.48277
2,7,53667.42,0.7496758,4.034943,25.48277
2,7,53668.42,0.7499809,4.034791,25.48277
2,7,53669.42,0.7496758,4.034943,25.48277
2,7,53670.42,0.7496758,4.035096,25.46604
2,7,53671.42,0.7498283,4.035096,25.46604
2,7,53672.42,0.7501335,4.035096,25.46604
2,7,53673.42,0.7498283,4.035096,25.46604
2,7,53674.42,0.7501335,4.035096,25.46604
2,7,53675.42,0.7501335,4.035401,25.46604
2,7,53676.42,0.7499809,4.035401,25.46604
2,7,53677.42,0.7495232,4.035706,25.46604
2,7,53678.42,0.7501335,4.035553,25.46604
2,7,53679.42,0.7499809,4.035401,25.46604
2,7,53680.42,0.7496758,4.035553,25.46604
2,7,53681.42,0.7496758,4.035859,25.46604
2,7,53682.42,0.7499809,4.035859,25.46604
2,7,53683.42,0.7499809,4.036011,25.46604
2,7,53684.42,0.7498283,4.036011,25.46604
2,7,53685.42,0.7498283,4.035859,25.46604
2,7,53686.42,0.7499809,4.036164,25.46604
2,7,53687.42,0.7501335,4.036316,25.46604
2,7,53688.42,0.7499809,4.036316,25.44931
2,7,53689.42,0.7501335,4.036316,25.46604
2,7,53690.42,0.7498283,4.036316,25.44931
2,7,53691.42,0.7498283,4.036622,25.46604
2,7,53692.42,0.7498283,4.036622,25.46604
2,7,53693.42,0.7498283,4.036774,25.46604
2,7,53694.42,0.7499809,4.036622,25.46604
2,7,53695.42,0.7501335,4.036774,25.46604
2,7,53696.42,0.7498283,4.036774,25.46604
2,7,53697.42,0.7498283,4.036774,25.46604
2,7,53698.42,0.7502861,4.037079,25.46604
2,7,53699.42,0.7501335,4.037079,25.44931
2,7,53700.42,0.7501335,4.037385,25.44931
2,7,53701.42,0.7499809,4.036927,25.44931
2,7,53702.42,0.7504387,4.037385,25.44931
2,7,53703.42,0.7496758,4.037385,25.43258
2,7,53704.42,0.7499809,4.037537,25.43258
2,7,53705.42,0.7501335,4.037537,25.43258
2,7,53706.42,0.7499809,4.037537,25.43258
2,7,53707.42,0.7498283,4.037842,25.43258
2,7,53708.42,0.7501335,4.03769,25.43258
2,7,53709.42,0.7498283,4.03769,25.41584
2,7,53710.42,0.7501335,4.038147,25.41584
2,7,53711.42,0.7499809,4.037995,25.41584
2,7,53712.42,0.7498283,4.037842,25.41584
2,7,53713.42,0.7501335,4.0383,25.41584
2,7,53714.42,0.7496758,4.038147,25.39911
2,7,53715.42,0.7501335,4.0383,25.39911
2,7,53716.42,0.7498283,4.0383,25.39911
2,7,53717.42,0.7502861,4.038453,25.39911
2,7,53718.42,0.7496758,4.038605,25.39911
2,7,53719.42,0.7501335,4.038605,25.38238
2,7,53720.42,0.7501335,4.038758,25.38238
2,7,53721.42,0.7495232,4.038605,25.38238
2,7,53722.42,0.7502861,4.038758,25.38238
2,7,53723.42,0.7496758,4.03891,25.38238
2,7,53724.42,0.7498283,4.03891,25.38238
2,7,53725.42,0.7502861,4.039063,25.38238
2,7,53726.42,0.7501335,4.03891,25.38238
2,7,53727.42,0.7496758,4.039216,25.38238
2,7,53728.42,0.7498283,4.039063,25.36564
2,7,53729.42,0.7499809,4.039368,25.36564
2,7,53730.42,0.7499809,4.039368,25.36564
2,7,53731.42,0.7501335,4.039368,25.36564
2,7,53732.42,0.7501335,4.039368,25.36564
2,7,53733.42,0.7499809,4.039673,25.36564
2,7,53734.42,0.7496758,4.039673,25.36564
2,7,53735.42,0.7496758,4.039826,25.36564
2,7,53736.42,0.7498283,4.039826,25.36564
2,7,53737.42,0.7496758,4.040131,25.36564
2,7,53738.42,0.7496758,4.040284,25.36564
2,7,53739.42,0.7502861,4.040284,25.36564
2,7,53740.42,0.7499809,4.040131,25.36564
2,7,53741.42,0.7498283,4.040436,25.36564
2,7,53742.42,0.7498283,4.040131,25.34891
2,7,53743.42,0.7501335,4.040436,25.36564
2,7,53744.42,0.7498283,4.040589,25.36564
2,7,53745.42,0.7501335,4.040741,25.36564
2,7,53746.42,0.7501335,4.040741,25.36564
2,7,53747.42,0.7493706,4.040741,25.36564
2,7,53748.42,0.7499809,4.040741,25.36564
2,7,53749.42,0.7499809,4.041047,25.36564
2,7,53750.42,0.7498283,4.041047,25.36564
2,7,53751.42,0.7499809,4.041199,25.36564
2,7,53752.42,0.7495232,4.041199,25.34891
2,7,53753.42,0.7499809,4.041352,25.34891
2,7,53754.42,0.7498283,4.041352,25.34891
2,7,53755.42,0.7505913,4.041504,25.34891
2,7,53756.42,0.7496758,4.041504,25.34891
2,7,53757.42,0.7496758,4.041504,25.34891
2,7,53758.42,0.7499809,4.041504,25.34891
2,7,53759.42,0.7504387,4.041657,25.34891
2,7,53760.42,0.749218,4.04181,25.36564
2,7,53761.42,0.7496758,4.04181,25.36564
2,7,53762.42,0.7499809,4.04181,25.36564
2,7,53763.42,0.7493706,4.042115,25.36564
2,7,53764.42,0.7495232,4.042115,25.36564
2,7,53765.42,0.7496758,4.042115,25.36564
2,7,53766.42,0.7501335,4.042267,25.36564
2,7,53767.42,0.7496758,4.042267,25.36564
2,7,53768.42,0.7501335,4.042572,25.36564
2,7,53769.42,0.7496758,4.042115,25.36564
2,7,53770.42,0.7499809,4.042572,25.36564
2,7,53771.42,0.7498283,4.042725,25.36564
2,7,53772.42,0.7498283,4.042725,25.36564
2,7,53773.42,0.749218,4.042878,25.36564
2,7,53774.42,0.7499809,4.042878,25.34891
2,7,53775.42,0.7496758,4.042878,25.36564
2,7,53776.42,0.7498283,4.042878,25.36564
2,7,53777.42,0.7498283,4.043335,25.36564
2,7,53778.42,0.7501335,4.043183,25.36564
2,7,53779.42,0.7499809,4.043183,25.36564
2,7,53780.42,0.7496758,4.043335,25.36564
2,7,53781.42,0.7499809,4.043335,25.36564
2,7,53782.42,0.7495232,4.043488,25.36564
2,7,53783.42,0.7499809,4.043488,25.36564
2,7,53784.42,0.7501335,4.043488,25.36564
2,7,53785.42,0.7501335,4.043641,25.36564
2,7,53786.42,0.7498283,4.043793,25.38238
2,7,53787.42,0.7502861,4.043946,25.38238
2,7,53788.42,0.7498283,4.043946,25.38238
2,7,53789.42,0.7498283,4.043793,25.38238
2,7,53790.42,0.7499809,4.043946,25.38238
2,7,53791.42,0.7498283,4.044098,25.38238
2,7,53792.42,0.7499809,4.044098,25.39911
2,7,53793.42,0.7496758,4.044098,25.39911
2,7,53794.42,0.7496758,4.044404,25.38238
2,7,53795.42,0.7496758,4.044251,25.38238
2,7,53796.42,0.7499809,4.044556,25.38238
2,7,53797.42,0.7495232,4.044556,25.38238
2,7,53798.42,0.7498283,4.044709,25.38238
2,7,53799.42,0.7505913,4.044861,25.38238
2,7,53800.42,0.7499809,4.044709,25.38238
2,7,53801.42,0.7501335,4.044861,25.38238
2,7,53802.42,0.7498283,4.044861,25.38238
2,7,53803.42,0.7504387,4.045014,25.38238
2,7,53804.42,0.7495232,4.045166,25.38238
2,7,53805.42,0.7498283,4.045166,25.38238
2,7,53806.42,0.7499809,4.045166,25.38238
2,7,53807.42,0.7499809,4.045319,25.38238
2,7,53808.42,0.7498283,4.045319,25.38238
2,7,53809.42,0.7498283,4.045319,25.39911
2,7,53810.42,0.7499809,4.045319,25.38238
2,7,53811.42,0.7498283,4.045472,25.38238
2,7,53812.42,0.7499809,4.045624,25.38238
2,7,53813.42,0.7498283,4.045777,25.38238
2,7,53814.42,0.7498283,4.045929,25.38238
2,7,53815.42,0.7498283,4.045929,25.38238
2,7,53816.42,0.7498283,4.045929,25.38238
2,7,53817.42,0.7498283,4.046082,25.38238
2,7,53818.42,0.7501335,4.046082,25.38238
2,7,53819.42,0.7501335,4.046235,25.38238
2,7,53820.42,0.7499809,4.046387,25.39911
2,7,53821.42,0.7496758,4.046387,25.39911
2,7,53822.42,0.7502861,4.04654,25.39911
2,7,53823.42,0.7496758,4.046387,25.39911
2,7,53824.42,0.7499809,4.046692,25.39911
2,7,53825.42,0.7498283,4.046845,25.39911
2,7,53826.42,0.7499809,4.04654,25.39911
2,7,53827.42,0.7499809,4.046845,25.41584
2,7,53828.42,0.7498283,4.046998,25.41584
2,7,53829.42,0.7498283,4.047151,25.41584
2,7,53830.42,0.7499809,4.047303,25.41584
2,7,53831.42,0.7504387,4.047151,25.41584
2,7,53832.42,0.7498283,4.047303,25.41584
2,7,53833.42,0.7504387,4.047456,25.41584
2,7,53834.42,0.7496758,4.047456,25.41584
2,7,53835.42,0.7499809,4.047608,25.41584
2,7,53836.42,0.7499809,4.047608,25.41584
2,7,53837.42,0.7501335,4.047761,25.41584
2,7,53838.42,0.7499809,4.047914,25.41584
2,7,53839.42,0.7499809,4.047761,25.43258
2,7,53840.42,0.7501335,4.048066,25.43258
2,7,53841.42,0.7499809,4.048066,25.43258
2,7,53842.42,0.7495232,4.048219,25.44931
2,7,53843.42,0.7499809,4.048371,25.44931
2,7,53844.42,0.7499809,4.048219,25.44931
2,7,53845.42,0.7496758,4.048371,25.46604
2,7,53846.42,0.7496758,4.048219,25.46604
2,7,53847.42,0.7501335,4.048524,25.46604
2,7,53848.42,0.7499809,4.048219,25.48277
2,7,53849.42,0.7493706,4.048524,25.48277
2,7,53850.42,0.7498283,4.048676,25.48277
2,7,53851.42,0.7496758,4.048829,25.49951
2,7,53852.42,0.7496758,4.048982,25.49951
2,7,53853.42,0.7499809,4.048982,25.49951
2,7,53854.42,0.7501335,4.049134,25.49951
2,7,53855.42,0.7504387,4.049134,25.49951
2,7,53856.42,0.7498283,4.049134,25.49951
2,7,53857.42,0.7501335,4.049439,25.51624
2,7,53858.42,0.7499809,4.049287,25.49951
2,7,53859.42,0.7499809,4.049439,25.49951
2,7,53860.42,0.7498283,4.049439,25.51624
2,7,53861.42,0.7498283,4.049592,25.49951
2,7,53862.42,0.7495232,4.049745,25.49951
2,7,53863.42,0.7499809,4.049592,25.49951
2,7,53864.42,0.7496758,4.049897,25.49951
2,7,53865.42,0.7498283,4.049897,25.49951
2,7,53866.42,0.7499809,4.05005,25.49951
2,7,53867.42,0.7498283,4.049897,25.49951
2,7,53868.42,0.7498283,4.05005,25.49951
2,7,53869.42,0.7498283,4.050355,25.51624
2,7,53870.42,0.7499809,4.050202,25.51624
2,7,53871.42,0.7499809,4.050202,25.51624
2,7,53872.42,0.7501335,4.050508,25.51624
2,7,53873.42,0.7496758,4.050355,25.53297
2,7,53874.42,0.7498283,4.050508,25.51624
2,7,53875.42,0.7496758,4.050508,25.51624
2,7,53876.42,0.7498283,4.05066,25.51624
2,7,53877.42,0.7496758,4.050813,25.51624
2,7,53878.42,0.7496758,4.050813,25.51624
2,7,53879.42,0.7498283,4.050813,25.51624
2,7,53880.42,0.7499809,4.050813,25.51624
2,7,53881.42,0.7499809,4.050965,25.51624
2,7,53882.42,0.7502861,4.051118,25.49951
2,7,53883.42,0.7502861,4.05127,25.49951
2,7,53884.42,0.7499809,4.051423,25.51624
2,7,53885.42,0.7496758,4.051423,25.51624
2,7,53886.42,0.7504387,4.051576,25.51624
2,7,53887.42,0.7498283,4.051423,25.51624
2,7,53888.42,0.7499809,4.051576,25.51624
2,7,53889.42,0.7504387,4.051881,25.51624
2,7,53890.42,0.7502861,4.051881,25.51624
2,7,53891.42,0.7499809,4.051881,25.51624
2,7,53892.42,0.7499809,4.052033,25.51624
2,7,53893.42,0.7502861,4.052186,25.51624
2,7,53894.42,0.7499809,4.052186,25.51624
2,7,53895.42,0.7495232,4.052339,25.51624
2,7,53896.42,0.7495232,4.052186,25.51624
2,7,53897.42,0.7496758,4.052491,25.51624
2,7,53898.42,0.7498283,4.052491,25.51624
2,7,53899.42,0.7501335,4.052491,25.51624
2,7,53900.42,0.7498283,4.052796,25.51624
2,7,53901.42,0.7499809,4.052644,25.51624
2,7,53902.42,0.7496758,4.052644,25.51624
2,7,53903.42,0.7498283,4.052796,25.51624
